2022 Rough Count Cases,from,to,2022Total(G:M),21NOV,21DEC,22JAN,FEB,March,April,May,June,Jul,Aug,Sep,Oct,Nov,Dec,,,,,,,,,,,,,,,,
??Acc意外,31/7/2022,Heat Stroke,https://tw.news.yahoo.com/%E6%94%9D%E6%B0%8F40%E5%BA%A6%E9%AB%98%E6%BA%AB%E4%B8%8B%E9%A8%8E%E8%85%B3%E8%B8%8F%E8%BB%8A-5%E6%AD%B2%E7%AB%A5%E7%8B%82%E5%96%9D%E5%86%B0%E6%B0%B4%E7%AA%81%E6%98%8F%E8%BF%B7%E5%80%92%E5%9C%B0%E7%8C%9D%E9%80%9D-093838930.html,攝氏40度高溫下騎腳踏車 5歲童狂喝冰水突昏迷倒地猝逝,,,,,,,,,??交通航空意外,4/5/2024,https://www.hk01.com/article/1016375?utm_source=01articlecopy&utm_medium=referral,大埔吐露港公路5車相撞　有人一度被困　往沙田交通擠塞,,,,,,,,,,,,,,,,,
??Acc意外,1/8/2022,Person Falling,https://hk.on.cc/hk/bkn/cnt/entertainment/20220801/bkn-20220801105141407-0801_00862_001.html,Psy演唱會搞出人命！蒙古工作人員20米高墜落身亡,,,,,,,,,??交通航空意外,4/5/2024,https://www.hk01.com/article/1016430?utm_source=01articlecopy&utm_medium=referral,中環紅棉路Benz突溜後撞後車　司機疑不適暈倒肇禍　昏迷送院搶救,,,,,,,,,,,,,,,,,
??Acc意外,1/8/2022,lightning strike,https://news.tvbs.com.tw/china/1864820,1小時打雷3千次！鐵齒男堅持爬山 30分鐘後被劈死,,,,,,,,,??交通航空意外,3/5/2024,https://www.hk01.com/article/1016201?utm_source=01articlecopy&utm_medium=referral,梅龍高速48死｜64歲英雄路中間下跪攔住後方來車　稱：來不及害怕,,,,,,,,,,,,,,,,,
??Acc意外,2/8/2022,Electric Shock,https://www.hk01.com/sns/article/799175,17歲柬埔寨少女沖完涼「??床上玩手機」竟遭電死 疑因咁做出事,,,,,,,,,??交通航空意外,3/5/2024,https://tw.news.yahoo.com/%E5%81%9C%E7%B4%85%E7%87%88%E9%81%AD%E5%BE%8C%E8%BB%8A%E6%92%9E%E4%BA%A1-%E6%A5%AD%E5%8B%99%E5%93%A1%E4%B8%8A%E7%8F%AD%E9%81%87%E6%AD%BB%E5%8A%AB%E7%8D%A8%E7%95%99%E5%A6%BB%E5%85%92-112408509.html,停紅燈遭後車撞亡 業務員上班遇死劫獨留妻兒,,,,,,,,,,,,,,,,,
??Acc意外,2/8/2022,Person Falling,https://hk.on.cc/hk/bkn/cnt/cnnews/20220802/bkn-20220802163241803-0802_00952_001.html,女遊客玩高空滑索後墮斃 景區停業整頓,,,,,,,,,??交通航空意外,27/4/2024,https://www.hk01.com/article/1014330?utm_source=01articlecopy&utm_medium=referral,八鄉錦上路小巴捱撞翻側6人傷　肇事車不顧而去,,,,,,,,,,,,,,,,,
??Acc意外,2/8/2022,Electric Shock,https://news.tvbs.com.tw/local/1865232,3口命喪火窟！檢調查出 1條延長線釀禍,,,,,,,,,??交通航空意外,11/5/2024,https://www.hk01.com/article/1018568?utm_source=01articlecopy&utm_medium=referral,林錦公路私家車疑失事剷上行人路後翻側　警在場調查,,,,,,,,,,,,,,,,,
??Acc意外,2/8/2022,Heat Stroke,https://www.hk01.com/sns/article/799042,64歲曾中風清潔工 上班暴曬放工不入商場乘涼,,,,,,,,,??交通航空意外,11/5/2024,https://www.hk01.com/article/1018566?utm_source=01articlecopy&utm_medium=referral,中環紅棉路Benz溜後撞後車　七旬男司機留醫6日終不治,,,,,,,,,,,,,,,,,
??Acc意外,2/8/2022,Heat Stroke,https://hk.on.cc/hk/bkn/cnt/cnnews/20220802/bkn-20220802090027652-0802_00952_001.html,女洗碗工上班中暑身亡 涉事公司拒承擔責任,,,,,,,,,??交通航空意外,11/5/2024,https://www.hk01.com/article/1018539?utm_source=01articlecopy&utm_medium=referral,觀塘道的士撞斃七旬婦　警拘65歲司機涉危險駕駛導致他人死亡,,,,,,,,,,,,,,,,,
??Acc意外,3/8/2022,Person Falling,https://www.hk01.com/sns/article/799591,珍惜生命｜葵涌貨櫃碼頭男子墮樓亡,,,,,,,,,??交通航空意外,11/5/2024,https://www.hk01.com/article/1018520?utm_source=01articlecopy&utm_medium=referral,大窩口貨車撞欄狂飆　男司機下車逃走被捕　貨車無人駕駛撞雜貨舖,,,,,,,,,,,,,,,,,
??Acc意外,3/8/2022,吊船,https://www.appledaily.com.tw/local/20220803/E40BE02E982B2678A6A3C0E110,裝窗工人博命上工！掛20層樓高空狂打轉 台中工安意外嚇壞眾人,,,,,,,,,??交通航空意外,10/5/2024,https://www.hk01.com/article/1018428?utm_source=01articlecopy&utm_medium=referral,大角咀海輝道單車男捱的士撞　倒臥馬路中央受傷送院,,,,,,,,,,,,,,,,,
??Acc意外,3/8/2022,Explosion,https://www.hk01.com/sns/article/799701,油站點煙意外自焚 俄羅斯男急忙做這一件傻事 令愛車隨即?火,,,,,,,,,??交通航空意外,8/5/2024,https://hk.on.cc/hk/bkn/cnt/news/20240508/bkn-20240508001130515-0508_00822_001.html,荃灣路貨櫃車撼壆翻側　司機飛墮約20米橋底亡,,,,,,,,,,,,,,,,,
??Acc意外,4/8/2022,Person Falling,https://hk.on.cc/hk/bkn/cnt/cnnews/20220804/bkn-20220804020722967-0804_00952_001.html,施工欠安全設備 台男失足5樓墮斃,,,,,,,,,??交通航空意外,8/5/2024,https://www.hk01.com/article/1017458?utm_source=01articlecopy&utm_medium=referral,荃灣路奪命車禍｜現場慢線仍然封閉　巴士路線改道行駛,,,,,,,,,,,,,,,,,
??Acc意外,4/8/2022,Heat Stroke,https://www.ctwant.com/article/199083,精壯男工作到一半竟「熱中風」,,,,,,,,,??交通航空意外,16/5/2024,https://www.hk01.com/article/1019915?utm_source=01articlecopy&utm_medium=referral,東區走廊7車相撞　封部分西行線　現場交通擠塞,,,,,,,,,,,,,,,,,
??Acc意外,4/8/2022,Heat Stroke,https://www.hk01.com/sns/article/800288,湖北60歲農民工得熱射病亡 曝中暑後仍要工作 女兒我的天塌了,,,,,,,,,??交通航空意外,16/5/2024,https://hk.on.cc/hk/bkn/cnt/news/20240516/bkn-20240516081449536-0516_00822_001.html,大老山公路5車連環相撞　1女子手部受傷,,,,,,,,,,,,,,,,,
??Acc意外,5/8/2022,化學洩漏,https://www.epochtimes.com/b5/22/8/5/n13796275.htm,奧美醫療子公司43名員工中毒 其中1人死亡,,,,,,,,,??交通航空意外,16/5/2024,https://hk.on.cc/hk/bkn/cnt/news/20240516/bkn-20240516073425683-0516_00822_001.html,汀九橋3車相撞涉兩Tesla　往九龍方向交通一度受阻,,,,,,,,,,,,,,,,,
??Acc意外,5/8/2022,lightning strike,https://news.tvbs.com.tw/world/1868640,猛烈雷雨襲華府地區 白宮附近4人遭雷擊重傷命危,,,,,,,,,??交通航空意外,15/5/2024,https://hk.on.cc/hk/bkn/cnt/news/20240515/bkn-20240515125252888-0515_00822_001.html,屯門的哥疑不適昏迷自炒　送院搶救不治,,,,,,,,,,,,,,,,,
??Acc意外,6/8/2022,Tipping over plant,https://hk.on.cc/hk/bkn/cnt/cnnews/20220806/bkn-20220806090004607-0806_00952_001.html,吊車翻側 司機走避不及遭壓死,,,,,,,,,??交通航空意外,19/5/2024,https://www.hk01.com/article/1020994?utm_source=01articlecopy&utm_medium=referral,西灣河10歲女童遭綠Van撞傷　熱心途人撐傘擋雨,,,,,,,,,,,,,,,,,
??Acc意外,6/8/2022,Tipping over plant,https://news.tvbs.com.tw/local/1869378,20噸重吊車90度翻覆 駕駛遭壓車底2小時不治,,,,,,,,,??交通航空意外,18/5/2024,https://hk.on.cc/hk/bkn/cnt/news/20240518/bkn-20240518082507958-0518_00822_001.html,大埔的士自炒反肚　司機被困獲救送院,,,,,,,,,,,,,,,,,
??Acc意外,7/8/2022,Floor Opening,https://hk.on.cc/hk/bkn/cnt/news/20220807/bkn-20220807170454045-0807_00822_001.html,葵涌地盤男工墮2米地洞 消防救出送院,,,,,,,,,??交通航空意外,18/5/2024,https://www.hk01.com/article/1020765?utm_source=01articlecopy&utm_medium=referral,大埔吐露港公路私家車疑自炒翻側　一人受傷送院,,,,,,,,,,,,,,,,,
??Acc意外,7/8/2022,Heat Stroke,https://hk.on.cc/hk/bkn/cnt/commentary/20220807/bkn-20220807000433784-0807_00832_001.html,中暑唔納職業病 港人返工似博命,,,,,,,,,??交通航空意外,28/5/2024,https://hk.on.cc/hk/bkn/cnt/news/20240528/bkn-20240528125109440-0528_00822_001.html,大埔新娘潭路越線撼辣跑致2死5傷　男司機囚58個月兼停牌7年,,,,,,,,,,,,,,,,,
??Acc意外,7/8/2022,Person Falling,https://news.tvbs.com.tw/local/1870547,台中工安意外！吊車吊臂擊中天車 工人逃離時墜2層樓高身亡,,,,,,,,,??交通航空意外,26/5/2024,https://www.hk01.com/article/1023028?utm_source=01articlecopy&utm_medium=referral,旺角男捱撞夾欄｜2017年同一地點翻版　內地少女遭城巴輾腳須截肢,,,,,,,,,,,,,,,,,
??Acc意外,8/8/2022,Person Falling,https://www.hk01.com/sns/article/801494,7歲女童墮通風井內亡 家屬 現場無警示防護 物業應負全責,,,,,,,,,??交通航空意外,9/7/2024,https://www.hk01.com/article/1036235?utm_source=01articlecopy&utm_medium=referral,元朗私家車失事衝入小巴站　四輪朝天　車上3人不顧而去,,,,,,,,,,,,,,,,,
??Acc意外,8/8/2022,Person Falling,https://hk.on.cc/hk/bkn/cnt/cnnews/20220808/bkn-20220808070644303-0808_00952_001.html,台婦登山墮鐘乳石洞 救出後送院搶救無效,,,,,,,,,??交通航空意外,4/7/2024,https://www.hk01.com/article/1034741?utm_source=01articlecopy&utm_medium=referral,心淡業主勁蝕3成沽紅磡海逸豪園　廿四孝父母8球入市贈18歲寶貝女,,,,,,,,,,,,,,,,,
??Acc意外,8/8/2022,lightning strike,https://news.tvbs.com.tw/focus/1871255,華府高溫雷劈釀3死 加州死亡谷暴雨困千人,,,,,,,,,??交通航空意外,4/7/2024,https://www.hk01.com/article/1034762?utm_source=01articlecopy&utm_medium=referral,北角城市花園煙花海景三房1570萬沽　六年帳面貶值近3成,,,,,,,,,,,,,,,,,
??Acc意外,9/8/2022,Person Falling,https://news.tvbs.com.tw/local/1871896,爸媽睡夢中接獲通知！4歲女童墜樓送醫不治,,,,,,,,,??交通航空意外,3/7/2024,https://www.hk01.com/article/1034719?utm_source=01articlecopy&utm_medium=referral,連鎖教育中心陷財困　敦皓淪銀主盤990萬推拍、開價狂劈四成求售,,,,,,,,,,,,,,,,,
??Acc意外,10/8/2022,Person Falling,https://www.hk01.com/sns/article/802318,荃灣工廈中年男子墮樓 倒臥外牆棚架 當場不治,,,,,,,,,??交通航空意外,9/6/2024,https://hk.on.cc/hk/bkn/cnt/news/20240609/bkn-20240609132638103-0609_00822_001.html,結業、開業和營業,,,,,,,,,,,,,,,,,
??Acc意外,10/8/2022,Person Falling,https://hd.stheadline.com/news/realtime/hk/2362872/%E5%8D%B3%E6%99%82-%E6%B8%AF%E8%81%9E-%E5%B0%87%E8%97%8D%E9%9A%A7%E9%81%93%E5%9C%B0%E7%9B%A4%E7%9F%B3%E5%B1%8E%E5%A2%AE%E4%B8%8B%E5%A3%93%E6%AF%80%E5%B7%A5%E4%BD%9C%E5%8F%B0-3%E7%94%B7%E5%B7%A5%E5%A2%AE%E4%B8%8B%E5%8F%97%E5%82%B7,將藍隧道地盤石屎墮下壓毀工作台 3男工墮下受傷,,,,,,,,,??交通航空意外,29/8/2024,https://www.hk01.com/article/1052597?utm_source=01articlecopy&utm_medium=referral,大埔太和路私家車疑直剷垃圾車尾　車頭被壓扁司機死裡逃生,,,,,,,,,,,,,,,,,
??Acc意外,10/8/2022,Explosion,https://www.am730.com.hk/%E5%9C%8B%E9%9A%9B/%E5%80%AB%E6%95%A6%E6%8E%92%E5%B1%8B%E6%B0%A3%E9%AB%94%E6%B4%A9%E6%BC%8F%E5%A4%A7%E7%88%86%E7%82%B8-%E5%85%A8%E5%B1%8B%E7%B2%89%E7%A2%8E4%E6%AD%B2%E5%A5%B3%E4%BA%A1-%E5%B1%85%E6%B0%91-%E5%85%A9%E5%91%A8%E5%89%8D%E5%B7%B2%E8%81%9E%E5%88%B0%E7%95%B0%E5%91%B3-%E5%A4%9A%E5%9C%96%E6%9C%89%E7%89%87-/332831,倫敦排屋氣體洩漏大爆炸 全屋粉碎4歲女亡 居民︰兩周前已聞到異味,,,,,,,,,??交通航空意外,24/8/2024,https://www.hk01.com/article/1050881?utm_source=01articlecopy&utm_medium=referral,公主道可疑車｜巿民扭?擋車惹熱議　業界：或抵觸保險條款不獲賠,,,,,,,,,,,,,,,,,
??Acc意外,10/8/2022,strike against moving object,https://news.tvbs.com.tw/life/1872989,30噸鋼板壓爛腳掌 男移植大腿皮肉「保住右腳」免截肢,,,,,,,,,??交通航空意外,4/8/2024,https://hk.on.cc/hk/bkn/cnt/news/20240804/bkn-20240804151102869-0804_00822_001.html,今年上半年51宗奪命車禍　7宗涉及單車飆升2.5倍,,,,,,,,,,,,,,,,,
??Acc意外,10/8/2022,,https://channelchk.com/%E5%8D%B3%E6%99%82%E7%86%B1%E8%A9%B1/%E5%B0%87%E8%97%8D%E9%9A%A7%E9%81%93%E5%9C%B0%E7%9B%A4%E5%B7%A5%E6%A5%AD%E6%84%8F%E5%A4%96-3%E4%BA%BA%E9%81%AD%E5%A3%93%E5%82%B7-%E5%85%B6%E4%B8%AD1%E4%BA%BA%E6%98%8F%E8%BF%B7,將藍隧道地盤工業意外 3人遭壓傷 其中1人昏迷,,,,,,,,,??交通航空意外,9/9/2024,https://news.tvb.com/tc/local/66dde9c65a5edaf9a8b00579/%E6%B8%AF%E6%BE%B3-%E5%8F%AF%E7%96%91%E7%A7%81%E5%AE%B6%E8%BB%8A%E9%81%BF%E8%AD%A6%E6%96%B9%E6%88%AA%E6%9F%A5%E5%9C%9F%E7%93%9C%E7%81%A3%E5%A4%B1%E4%BA%8B%E5%8F%B8%E6%A9%9F%E9%80%83%E9%80%B8-%E8%BB%8A%E4%B8%8A%E7%99%BC%E7%8F%BE%E9%80%BE%E5%8D%83%E6%94%AF%E6%87%B7%E7%96%91%E6%9C%AA%E5%AE%8C%E7%A8%85%E9%A6%99%E7%85%99,可疑私家車避警方截查土瓜灣失事司機逃逸 車上發現逾千支懷疑未完稅香煙,,,,,,,,,,,,,,,,,
??Acc意外,11/8/2022,lightning strike,https://www.hk01.com/sns/article/802938,滘西洲高爾夫球場七旬球手疑被雷擊中 鼻流血左手遺黑印送院,,,,,,,,,??交通航空意外,5/9/2024,https://www.hk01.com/article/1054287?utm_source=01articlecopy&utm_medium=referral,深圳灣車墮海│「恐怖公仔頭」真相曝光！小紅書瘋傳1張相解謎,,,,,,,,,,,,,,,,,
??Acc意外,12/8/2022,Crushed,https://hd.stheadline.com/news/daily/hk/995171/%E6%97%A5%E5%A0%B1-%E6%B8%AF%E8%81%9E-%E6%B0%B8%E5%88%A9%E7%9A%87%E5%AE%AE%E9%9B%BB%E6%A2%AF%E7%B6%AD%E4%BF%AE%E5%93%A1%E9%81%AD%E5%A4%BE%E7%88%86%E9%A0%AD%E4%BA%A1,永利皇宮電梯維修員 遭夾爆頭亡,,,,,,,,,??交通航空意外,2/9/2024,https://www.hk01.com/article/1053652?utm_source=01articlecopy&utm_medium=referral,大欖隧道貨車撞毀收費亭一女受傷　收費亭被撞歪爆玻璃,,,,,,,,,,,,,,,,,
??Acc意外,12/8/2022,Contact with moving machine,https://news.tvbs.com.tw/local/1875203,桃園洗衣廠爆意外！工人爬烘乾機排除故障 遭異物砸頭亡,,,,,,,,,??交通航空意外,21/11/2023,https://www.hk01.com/article/963683?utm_source=01articlecopy&utm_medium=referral,葵涌葵盛西?貨車倒駛撞老翁　捲入車底輾頭亡　司機涉危駕被捕,,,,,,,,,,,,,,,,,
??Acc意外,12/8/2022,Penetrating,https://news.tvbs.com.tw/world/1875623,悚！婦人海邊遊玩遇強風 遭「海灘遮陽傘」刺穿胸口亡,,,,,,,,,??交通航空意外,9/9/2023,https://www.hk01.com/article/939096?utm_source=01articlecopy&utm_medium=referral,奪命車禍｜機管局外判清潔工被撞斃　44歲貨車司機涉危駕被捕,,,,,,,,,,,,,,,,,
??Acc意外,12/8/2022,Person Falling,https://news.tvbs.com.tw/world/1875649,首爾「人孔蓋」成兇器 南韓姐弟跌落下水道溺斃,,,,,,,,,??交通航空意外,28/3/2021,https://www.hk01.com/article/605074?utm_source=01articlecopy&utm_medium=referral,倒車撞死友人後離開　上水私家車司機折返酒精測試「爆錶」,,,,,,,,,,,,,,,,,
??Acc意外,12/8/2022,Heat Stroke,https://news.tvbs.com.tw/world/1875333,紐約觀光馬車悲歌！馬兒疑中暑癱軟 馬伕鞭打涉虐挨批,,,,,,,,,??交通航空意外,21/11/2019,https://www.hk01.com/article/400806?utm_source=01articlecopy&utm_medium=referral,【奪命工傷】赤?角地盤運水車輾過女工　頭傷當場死亡,,,,,,,,,,,,,,,,,
??Acc意外,13/8/2022,Human Error,https://www.hk01.com/sns/article/803447,大角咀3個月大男嬰滿布傷痕 昏迷送院不治,,,,,,,,,??交通航空意外,24/3/2018,https://www.hk01.com/article/171428?utm_source=01articlecopy&utm_medium=referral,【人肉三文治】貨車夾死七旬婦　子哭訴司機強轉彎：阿媽死得冤枉,,,,,,,,,,,,,,,,,
??Acc意外,13/8/2022,Laceration,https://skypost.ulifestyle.com.hk/article/3326152/%E7%88%86%E7%8E%BB%E7%92%83%20%EF%B8%B3%E6%B0%91%E5%AE%BF%E6%B5%B4%E5%AE%A4%E7%8E%BB%E7%92%83%E9%96%80%E7%88%86%E8%A3%82%E8%AE%8A%E5%88%A9%E5%88%80%20%E5%A5%B3%E7%AB%A5%E5%85%A8%E8%BA%AB%E5%89%B2%E5%82%B7%E7%B8%AB10%E5%A4%9A%E9%87%9D,爆玻璃 ︳民宿浴室玻璃門爆裂變利刀 女童全身割傷縫10多針,,,,,,,,,??交通航空意外,19/9/2017,https://www.hk01.com/article/120277?utm_source=01articlecopy&utm_medium=referral,【老婦遭輾斃】貨車倒後撞死88歲白頭婆婆　警急欲會晤家人,,,,,,,,,,,,,,,,,
??Acc意外,13/8/2022,Collapsed Erection,https://www.hk01.com/sns/article/803622,強風吹襲 西班牙音樂節舞台部份倒塌1死40傷,,,,,,,,,??交通航空意外,3/11/2013,https://e123.hk/news/187565,地盤泥車倒駛60米輾斃女工 ,,,,,,,,,,,,,,,,,
??Acc意外,13/8/2022,Person Falling,https://news.tvbs.com.tw/local/1876561,北市府對面工安命案！水電工爬梯墜地 上半身遭鋼筋穿刺亡,,,,,,,,,??交通航空意外,9/11/2006,http://paper.wenweipo.com/2006/11/09/HK0611090002.htm,女工橫死窮家頓失所依,,,,,,,,,,,,,,,,,
??Acc意外,13/8/2022,Heat Stroke,https://www.hk01.com/sns/article/803551,地盤工中暑不治「內臟仿被焗熟」 僱主拒認工傷司法追訴4年無果,,,,,,,,,??交通航空意外,2/10/2024,https://www.hk01.com/article/1062443?utm_source=01articlecopy&utm_medium=referral,老婦取亡夫存款受阻　銀行職員要卡主到場,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Collapsed Erection,https://hk.on.cc/hk/bkn/cnt/cnnews/20220814/bkn-20220814180501140-0814_00952_001.html,地盤路陷致樓宇傾斜 至少7戶20人撤離,,,,,,,,,??交通航空意外,30/9/2024,https://www.hk01.com/article/1061800?utm_source=01articlecopy&utm_medium=referral,的士司機違例記分制9月22日實施,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Drowning,https://news.tvbs.com.tw/local/1877273,全面救援！ 勇男跳水救回一對母女無力上岸身亡,,,,,,,,,??交通航空意外,30/9/2024,https://www.hk01.com/article/1061795?utm_source=01articlecopy&utm_medium=referral,悲！人妻睡夢中自慰還喊男同事名字　夫怒斥出軌氣炸　真相極心酸,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Drowning,https://news.tvbs.com.tw/life/1877215,深夜11點海邊「送煞儀式」 4信徒落海釀3死,,,,,,,,,??交通航空意外,30/9/2024,https://hk.on.cc/hk/bkn/cnt/news/20240930/bkn-20240930102801196-0930_00822_001.html,內地男涉最少13宗爆竊案　吼低層單位　撬窗入屋不果斷正,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Drowning,https://news.tvbs.com.tw/china/1876953,大水不到10秒迎面撲來 四川山洪7人溺斃+,,,,,,,,,??交通航空意外,29/9/2024,https://www.hk01.com/article/1061742?utm_source=01articlecopy&utm_medium=referral,警東九龍打擊非法駕駛可移動工具　拘10人檢電動單車和滑板車,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Person Falling,https://tw.news.yahoo.com/%E9%AB%98%E7%A9%BA%E9%87%8D%E7%A0%B8-%E9%A0%AD%E9%83%A8%E8%AE%8A%E5%BD%A2-%E7%99%B1%E5%9C%B0-%E7%96%91%E8%B8%8F%E7%A0%B4%E6%8E%A1%E5%85%89%E7%BD%A9%E5%A4%B1%E8%B6%B3-%E8%8B%97%E6%A0%97%E5%B7%A5%E4%BA%BA%E6%91%94%E8%90%BD%E6%B0%B4%E6%B3%A5%E5%9C%B0%E4%B8%8D%E6%B2%BB%E4%BA%A1-031953189.html,高空重砸「頭部變形」癱地！疑踏破採光罩失足…苗栗工人摔落水泥地不治亡,,,,,,,,,??交通航空意外,29/9/2024,https://www.hk01.com/article/1061712?utm_source=01articlecopy&utm_medium=referral,廉署起訴觀塘公屋項目分判商兩名工頭　涉收4.4萬賄款聘用工人,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Drowning,https://guangming.com.my/%E5%98%97%E8%A9%A6%E8%A7%A3%E9%96%8B%E8%A2%AB%E5%8D%A1%E4%BD%8F%E9%AD%9A%E7%B6%B2-49%E6%AD%B2%E7%B7%AC%E7%94%B8%E7%94%B7%E6%BA%BA%E6%B0%B4%E4%BA%A1,嘗試解開被卡住魚網 49歲緬甸男溺水亡,,,,,,,,,??交通航空意外,28/9/2024,https://www.hk01.com/article/1061526?utm_source=01articlecopy&utm_medium=referral,機電署前高級機電工程師涉非法向下屬借36萬元 遭廉署起訴,,,,,,,,,,,,,,,,,
??Acc意外,14/8/2022,Penetrating,https://news.tvbs.com.tw/world/1877022,印度男騎車遭風箏線割喉死亡 慘狀妻女後座全程目睹,,,,,,,,,??交通航空意外,23/9/2024,https://www.hk01.com/article/1059834?utm_source=01articlecopy&utm_medium=referral,觀塘七旬無牌鐘錶匠爭取6年將獲發工匠牌　安置橋底擺檔成港首例,,,,,,,,,,,,,,,,,
??Acc意外,15/8/2022,Explosion,https://www.hk01.com/sns/article/803857,亞美尼亞首都批發市場爆炸 增至最少2死60傷,,,,,,,,,??交通航空意外,21/9/2024,https://www.stheadline.com/article/3384713/%E8%B2%A8%E8%BB%8A%E5%B0%BE%E6%9D%BF%E7%9B%B4%E6%8F%92%E8%BE%A6%E5%85%AC%E5%AE%A4-%E5%A5%B3%E6%9C%83%E8%A8%88%E9%9A%AA%E5%A4%BE%E6%96%83,控煙辦打擊非法電子煙拘27歲男　檢加熱煙機及400支另類吸煙產品,,,,,,,,,,,,,,,,,
??Acc意外,15/8/2022,Person Falling,https://hk.on.cc/hk/bkn/cnt/cnnews/20220815/bkn-20220815080109830-0815_00952_001.html,女車手比賽回程身亡 家屬獲賠95萬元人民幣,,,,,,,,,??交通航空意外,20/9/2024,https://hk.on.cc/hk/bkn/cnt/news/20240920/bkn-20240920024740856-0920_00822_001.html,葵涌酒吧31歲黑幫男遇襲　被刀棍打傷送院　6煞逞兇上車急逃,,,,,,,,,,,,,,,,,
??Acc意外,15/8/2022,Person Falling,https://hk.on.cc/hk/bkn/cnt/news/20220815/bkn-20220815082302873-0815_00822_001.html,青衣長宏?女子倒臥梯間 疑失足墮下昏迷送院,,,,,,,,,??交通航空意外,15/9/2024,https://www.hk01.com/article/1057572?utm_source=01articlecopy&utm_medium=referral,聯合醫院外勞抗議後即晚遭解僱　發展局介入稱僱主已澄清不會解僱,,,,,,,,,,,,,,,,,
