??Fire火暑熱,Date,type,link,Description,,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,
??Fire火暑熱,11/10/2022,Fire,https://tw.news.yahoo.com/%E5%BF%AB%E8%A8%8A-%E6%A1%83%E5%9C%92%E9%9D%92%E5%9F%94%E5%B7%A5%E5%BB%A0%E5%A4%A7%E7%81%AB-%E7%99%BE%E5%9D%AA%E5%BB%A0%E6%88%BF%E4%BB%98%E4%B9%8B-%E7%82%AC-142523569.html,快訊／桃園青埔工廠大火 百坪廠房付之一炬,,,,,,HACK,8/12/2022,https://hk.on.cc/hk/bkn/cnt/intnews/20221208/bkn-20221208030051732-1208_00992_001.html,國際特赦組織加拿大分部遇網攻　疑與華黑客有關,,,,,??人間有情,12/9/2022,https://hk.on.cc/hk/bkn/cnt/news/20220912/bkn-20220912130025681-0912_00822_001.html,天秤慘劇　患癌遺孀解釋停收捐款理由　望大眾知道丈夫美好,,,,,治安異腦,9/1/2023,https://www.secretchina.com/news/b5/2023/01/09/1026079.html,傳青島疫情海嘯 病人無醫無藥 亡者較前高10倍(圖),,,
??Fire火暑熱,11/10/2022,volcano,https://news.cts.com.tw/cts/international/202210/202210112096519.html,義大利斯特龍伯利火山噴發 4百居民幸未傳傷亡,,,,,,HACK,8/12/2022,https://www.ithome.com.tw/news/154610,資安日報】2022年12月8日，殭屍網路Zerobot利用21個漏洞入侵連網設備、IE零時差漏洞迄今仍是國家級駭客利用的對象,,,,,??人間有情,12/9/2022,https://hk.news.yahoo.com/%E7%8B%97%E5%85%84%E5%A6%B9%E6%97%A9%E5%B9%B4%E5%9B%A0%E9%85%92%E6%A8%93%E7%B5%90%E6%A5%AD%E8%A2%AB%E9%81%BA%E6%A3%84-%E7%86%B1%E5%BF%83%E8%8C%B6%E5%AE%A2%E7%82%BA%E5%85%A9%E7%8B%97%E5%B0%8B%E5%AE%B6-055948053.html,狗兄妹早年因酒樓結業被遺棄 熱心茶客為兩狗尋家,,,,,治安異腦,9/1/2023,https://www.singtao.ca/6141119/2023-01-09/news-%E7%96%AB%E6%83%85%EF%B8%B1%E5%AD%94%E7%B9%81%E6%AF%85%EF%BC%9A3%E9%87%9D%E5%BE%8C%E6%AD%BB%E4%BA%A1%E6%82%A3%E8%80%85%E5%A4%A7%E5%A4%9A%E6%89%93%E7%A7%91%E8%88%88+%E4%BF%83%E7%9B%A1%E5%BF%AB%E8%A3%9C%E6%89%93%E7%AC%AC4%E9%87%9D/?variant=zh-hk,疫情︱孔繁毅：3針後死亡患者大多打科興 促盡快補打第4針,,,
??Fire火暑熱,7/10/2022,fire,https://hk.on.cc/hk/bkn/cnt/news/20221007/bkn-20221007032225354-1007_00822_001.html,深水?大閘蟹店舖電線短路火警　1消防員受傷送院,,,,,,HACK,8/12/2022,https://hk.ulifestyle.com.hk/topic/detail/20002749/%E8%AA%BF%E6%9F%A5-%E6%9C%80%E5%B0%911%E8%90%AC%E6%B8%AF%E4%BA%BA%E8%B3%87%E6%96%99%E8%A2%AB%E6%8E%9B%E9%BB%91%E5%B8%82%E8%B2%A9%E8%B3%A3-%E6%B8%AF%E5%B9%A3-1-6%E8%B5%B7%E8%B3%A4%E8%B3%A3%E5%8F%97%E5%AE%B3%E4%BA%BA%E8%B3%AC%E6%88%B6%E5%AF%86%E7%A2%BC-%E6%8C%87%E7%B4%8B,調查：最少1萬港人資料被掛黑市販賣！港幣$1.6起賤賣受害人賬戶密碼/指紋,,,,,??人間有情,12/9/2022,https://m.soundofhope.org/post/653282?lang=b5,中國金牌男配失業擺攤賣茶葉蛋：靠自己勞動不丟人,,,,,治安異腦,10/1/2023,https://hk.news.yahoo.com/%E5%B7%B2%E6%89%93%E4%B8%89%E9%87%9D%E6%96%B0%E5%86%A0%E7%97%85%E6%AD%BF%E8%80%85%E8%B6%A8%E5%A2%9E-%E5%A4%A7%E9%83%A8%E5%88%86%E6%8E%A5%E7%A8%AE%E7%A7%91%E8%88%88%E7%96%AB%E8%8B%97-030331498.html,已打三針新冠病歿者趨增 大部分接種科興疫苗,,,
??Fire火暑熱,6/10/2022,fire,https://tw.news.yahoo.com/%E5%B8%83%E7%A2%8C%E5%B4%99%E4%B8%AD%E9%A4%90%E9%A4%A8%E5%A4%A7%E7%81%AB-%E6%A5%AD%E4%B8%BB%E7%84%A1%E5%8A%9B%E9%87%8D%E5%BB%BA-062946753.html,布碌崙中餐館大火業主無力重建,,,,,,HACK,8/12/2022,https://www.hk01.com/article/845099?utm_source=01articlecopy&utm_medium=referral,渣打信用卡被盜用　該行指1%信用卡賬戶受影響　周一起安排退款,,,,,??人間有情,13/9/2022,https://www.hk01.com/sns/article/814155?utm_source=01articlecopy&utm_medium=referral,大埔伯伯馬路旁推輪椅上唔到石級　好心女二話不說落車幫忙獲激讚,,,,,治安異腦,11/1/2023,https://hk.on.cc/hk/bkn/cnt/intnews/20230111/bkn-20230111092946569-0111_00992_001.html,私藏機密文件涉英烏情報 拜登稱不知情感震驚,,,
??Fire火暑熱,6/10/2022,fire,https://tw.news.yahoo.com/%E5%B8%83%E7%A2%8C%E5%B4%99%E4%B8%AD%E9%A4%90%E9%A4%A8%E5%A4%A7%E7%81%AB-%E6%A5%AD%E4%B8%BB%E7%84%A1%E5%8A%9B%E9%87%8D%E5%BB%BA-062946753.html,布碌崙中餐館大火業主無力重建,,,,,,HACK,8/12/2022,https://www.mytvsuper.com/tc/scoopplus/local-news/hongkong/5928096035592/%E9%A6%99%E6%B8%AF%E6%96%B0%E8%81%9E-%E6%B8%A3%E6%89%93%E4%BF%A1%E7%94%A8%E5%8D%A1%E5%8F%AF%E7%96%91%E4%BA%A4%E6%98%93%E5%A2%9E%E5%A4%9A-%E6%9C%89%E7%A7%91%E6%8A%80%E7%95%8C%E4%BA%BA%E5%A3%AB%E7%9B%B8%E4%BF%A1%E8%88%87%E9%BB%91%E5%AE%A2%E6%B4%BB%E5%8B%95%E6%9C%89%E9%97%9C,渣打信用卡可疑交易增多 有科技界人士相信與黑客活動有關,,,,,??人間有情,13/9/2022,https://hk.on.cc/hk/bkn/cnt/entertainment/20220913/bkn-20220913141824754-0913_00862_001.html,家人相繼離世　涉毒男星李尚寶否認吸毒：係抗抑鬱藥,,,,,治安異腦,11/1/2023,https://hk.news.yahoo.com/%E9%95%B7%E6%96%B0%E5%86%A0%E5%BE%8C%E9%81%BA%E7%97%87-%E8%85%A6%E9%9C%A7%E8%88%87%E6%B0%A3%E8%A1%80%E4%B8%8D%E8%B6%B3%E6%9C%89%E9%97%9C-%E4%B8%AD%E9%86%AB-%E5%B7%A5%E4%BD%9C%E7%B9%81%E5%BF%99%E6%88%96%E5%A3%93%E5%8A%9B%E5%A4%A7%E7%9A%84%E4%BA%BA%E8%BC%83%E5%AE%B9%E6%98%93%E5%87%BA%E7%8F%BE%E8%85%A6%E9%9C%A7-110000706.html,【長新冠後遺症】腦霧與氣血不足有關！中醫：工作繁忙或壓力大的人較容易出現腦霧,,,
??Fire火暑熱,5/10/2022,fire,https://pets.ettoday.net/news/2351909,果菜市場失火燒燙傷！黑狗住院2天「被接回去關」　鄰居心疼通報,,,,,,HACK,8/12/2022,https://tai-yang.org/%E4%B8%AD%E5%9C%8B/%E5%8D%B0%E5%BA%A6%E5%B0%8D%E4%B8%AD%E5%9C%8B%E7%9A%84%E7%B6%B2%E7%B5%A1%E6%88%B0%E6%AF%AB%E7%84%A1%E6%BA%96%E5%82%99%EF%BC%8C%E9%80%99%E6%98%AF%E5%8D%B1%E9%9A%AA%E7%9A%84%E3%80%82-aiims-%E5%8B%92/,印度對中國的網絡戰毫無準備，這是危險的。 AIIMS 勒索軟件攻擊說明了原因,,,,,??人間有情,13/9/2022,https://tw.news.yahoo.com/%E5%8F%B0%E7%81%A3%E8%81%BD%E9%9A%9C%E7%B1%83%E7%90%83%E9%9A%8A%E5%8F%83%E8%A7%80%E8%80%B6%E8%B7%AF%E6%92%92%E5%86%B7%E6%A9%84%E6%AC%96%E5%B1%B1-%E5%9C%96-070323051.html,台灣聽障籃球隊參觀耶路撒冷橄欖山 (圖),,,,,治安異腦,11/1/2023,https://www.hk01.com/%E5%81%A5%E5%BA%B7Easy/854821/%E4%BE%BF%E7%A7%98-6%E6%97%AC%E6%BC%A2%E7%9C%BC%E7%99%BD%E5%87%BA%E8%A1%80%E6%86%82%E7%82%BA%E7%9C%BC%E4%B8%AD%E9%A2%A8-%E5%8E%9F%E4%BE%86%E4%B8%8D%E6%90%8D%E8%A6%96%E5%8A%9B-%E6%98%AF%E9%80%99%E4%BA%9B%E5%8B%95%E4%BD%9C%E6%89%80%E8%87%B4,便秘｜6旬漢眼白出血憂為眼中風 原來不損視力 是這些動作所致,,,
??Fire火暑熱,5/10/2022,fire,https://tw.news.yahoo.com/%E9%AB%98%E9%9B%84%E6%9C%A8%E6%9D%90%E5%BB%A0%E6%B7%B1%E5%A4%9C%E7%AB%84%E7%81%AB-%E5%A4%A7%E7%81%AB-%E7%99%BC%E4%B8%8D%E5%8F%AF%E6%94%B6%E6%8B%BE3%E5%B0%8F%E6%99%82%E6%92%B2%E6%BB%85-000153597.html,高雄木材廠深夜竄火大火一發不可收拾3小時撲滅,,,,,,HACK,8/12/2022,https://www.hcamag.com/ca/specialization/hr-technology/half-of-small-businesses-falling-prey-to-cyber-attack/430066,Half of small businesses falling prey to cyber attack,,,,,??人間有情,13/9/2022,https://tw.news.yahoo.com/%E8%B6%85%E5%85%87%E7%BE%8E%E5%A5%B3%E5%B7%A5%E4%BA%BA-%E5%B0%88%E6%A5%AD%E6%8B%8C%E6%B0%B4%E6%B3%A5-%E7%9C%9F%E5%AF%A6%E8%BA%AB%E5%88%86%E6%98%AF%E5%A5%B9-063849929.html,「超兇女工人」專業拌水泥 真實身分是她！,,,,,治安異腦,10/1/2023,https://www.chinatimes.com/amp/realtimenews/20230110004445-260405,8分鐘電擊10次！台大醫院創亞洲先例 2種心臟病一次搞定,,,
??Fire火暑熱,5/10/2022,fire,https://www.bastillepost.com/hongkong/article/11422861-%E9%9B%BB%E5%96%AE%E8%BB%8A%E8%A1%97%E9%82%8A%E8%87%AA%E7%87%83-%E6%B7%A1%E5%AE%9A%E5%A5%B3%E5%AD%B8%E7%94%9F%E5%80%9F%E6%BB%85%E7%81%AB%E5%99%A854%E7%A7%92%E6%88%90%E5%8A%9F%E6%BB%85%E7%81%AB,電單車街邊自燃淡定女學生借滅火器54秒成功滅火,,,,,,HACK,7/12/2022,https://tw.news.yahoo.com/%E5%80%8B%E8%B3%87%E7%9C%8B%E5%85%89%E5%85%89-%E4%BD%BF%E7%94%A8%E5%A4%A7%E9%99%B8%E7%B3%BB%E7%B5%B1-%E9%A0%BB%E9%81%AD%E9%A7%AD%E5%AE%A2%E5%85%A5%E4%BE%B5-053605924.html,個資看光光！使用大陸系統 頻遭駭客入侵,,,,,??人間有情,15/9/2022,https://www.hk01.com/sns/article/814273?utm_source=01articlecopy&utm_medium=referral,感動！暖男助洗腎婆婆　月搬33箱洗腎水上8層樓梯　百人響應幫手,,,,,治安異腦,11/1/2023,https://skypost.ulifestyle.com.hk/article/3439281/%E9%86%AB%E7%99%82%E4%BA%8B%E6%95%85%EF%BD%9C2017%E5%B9%B4%E9%84%A7%E6%A1%82%E6%80%9D%E6%80%A5%E6%80%A7%E8%82%9D%E8%A1%B0%E7%AB%AD%E4%BA%A1%20%20%E6%B6%89%E3%80%8C%E9%96%8B%E6%BC%8F%E8%97%A5%E3%80%8D2%E9%86%AB%E7%94%9F%E8%A2%AB%E6%8E%A7%E8%AA%A4%E6%AE%BA%E4%B8%8B%E5%91%A8%E4%B8%80%E6%8F%90%E5%A0%82,醫療事故｜2017年鄧桂思急性肝衰竭亡 涉「開漏藥」2醫生被控誤殺下周一提堂,,,
??Fire火暑熱,5/10/2022,fire,https://pets.ettoday.net/news/2351909,果菜市場失火燒燙傷！黑狗住院2天「被接回去關」　鄰居心疼通報,,,,,,HACK,7/12/2022,https://news.cnyes.com/news/id/5029867?exp=a,微軟安全報告：有駭客針對加密行業公司進行定向攻擊,,,,,??人間有情,15/9/2022,https://www.hk01.com/sns/article/815377?utm_source=01articlecopy&utm_medium=referral,蕭芳芳丈夫張正甫追思會懷緬一生　生前好友陳寶珠張艾嘉到場致哀,,,,,治安異腦,11/1/2023,https://www.hk01.com/%E5%8D%B3%E6%99%82%E5%9C%8B%E9%9A%9B/855904/%E7%BE%8E%E5%AA%92%E5%80%9F%E8%A1%9B%E6%98%9F%E5%9C%96%E7%89%87%E6%8F%AD%E4%B8%AD%E5%9C%8B%E6%96%B0%E5%86%A0%E6%AD%BB%E4%BA%A1%E4%BA%BA%E6%95%B8%E6%80%A5%E5%A2%9E-%E6%AE%AF%E5%84%80%E9%A4%A8%E4%B8%8D%E5%8B%9D%E8%B2%A0%E8%8D%B7,美媒借衛星圖片揭中國新冠死亡人數急增 殯儀館不勝負荷,,,
??Fire火暑熱,5/10/2022,fire,https://tw.news.yahoo.com/%E9%AB%98%E9%9B%84%E6%9C%A8%E6%9D%90%E5%BB%A0%E6%B7%B1%E5%A4%9C%E7%AB%84%E7%81%AB-%E5%A4%A7%E7%81%AB-%E7%99%BC%E4%B8%8D%E5%8F%AF%E6%94%B6%E6%8B%BE3%E5%B0%8F%E6%99%82%E6%92%B2%E6%BB%85-000153597.html,高雄木材廠深夜竄火大火一發不可收拾3小時撲滅,,,,,,HACK,7/12/2022,https://www.wealth.com.tw/articles/0118d11d-22a4-4c7c-9c31-0262b51f30ff,金融時報》北韓養網軍 神祕駭客海撈加密貨幣,,,,,??人間有情,15/9/2022,https://www.hk01.com/sns/article/815377?utm_source=01articlecopy&utm_medium=referral,蕭芳芳丈夫張正甫追思會懷緬一生　生前好友陳寶珠張艾嘉到場致哀,,,,,治安異腦,10/1/2023,https://n.yam.com/Article/20230110228625,河南近90%人口全陽 春運啟動恐再爆新一波感染潮,,,
??Fire火暑熱,5/10/2022,fire,https://www.bastillepost.com/hongkong/article/11422861-%E9%9B%BB%E5%96%AE%E8%BB%8A%E8%A1%97%E9%82%8A%E8%87%AA%E7%87%83-%E6%B7%A1%E5%AE%9A%E5%A5%B3%E5%AD%B8%E7%94%9F%E5%80%9F%E6%BB%85%E7%81%AB%E5%99%A854%E7%A7%92%E6%88%90%E5%8A%9F%E6%BB%85%E7%81%AB,電單車街邊自燃淡定女學生借滅火器54秒成功滅火,,,,,,HACK,7/12/2022,https://unwire.pro/2022/12/06/google-android/security/,Google 警告有黑客利用被盜 Android 證書金鑰認證惡意軟件,,,,,??人間有情,16/9/2022,https://www.hk01.com/sns/article/815350?utm_source=01articlecopy&utm_medium=referral,7歲鐵路迷患惡性腦瘤　僅手指頭部郁動　當一日列車維修員圓夢,,,,,治安異腦,11/1/2023,https://www.ntdtv.com/b5/2023/01/10/a103621911.html,【禁聞】上海醫院癱瘓 民眾備氧氣瓶自救,,,
??Fire火暑熱,4/10/2022,fire,https://hk.on.cc/hk/bkn/cnt/cnnews/20221004/bkn-20221004103200569-1004_00952_001.html,組裝維修廠起火　6輛新巴士燒剩支架,,,,,,HACK,7/12/2022,https://inews.hket.com/article/3415271,【網絡安全】QR code欺詐成亞太區最主要支付騙案　惡意機械人攻擊電商數目　半年增逾1.5倍,,,,,??人間有情,16/9/2022,https://www.hk01.com/sns/article/814283?utm_source=01articlecopy&utm_medium=referral,內地人妻結婚4年暴肥35公斤　丈夫甜蜜示愛：現在日子有趣多了,,,,,治安異腦,10/1/2023,https://www.rfa.org/cantonese/news/sick-01102023040247.html,【疫情大爆發】豫冀魯蜀新冠感染率逾九成 輝瑞特效藥庫存不足,,,
??Fire火暑熱,4/10/2022,fire,https://hk.on.cc/hk/bkn/cnt/cnnews/20221004/bkn-20221004103200569-1004_00952_001.html,組裝維修廠起火　6輛新巴士燒剩支架,,,,,,HACK,7/12/2022,https://bnohk.com/bbc/news/uk-england-cambridgeshire-63871724,劍橋水務公司。劍橋水務公司：網絡攻擊的目標是客戶資料,,,,,??人間有情,16/9/2022,https://www.hk01.com/sns/article/815730?utm_source=01articlecopy&utm_medium=referral,求肝｜顧家男突急性肝衰竭　妻昨確診不合捐肝條件　急求活肝續命,,,,,治安異腦,12/1/2023,https://www.coronavirus.gov.hk/chi/death_analysis.html,XBB.1.5「魔王株」現日本 已有四例感染,,,
??Fire火暑熱,2/10/2022,fire,https://udn.com/news/story/7320/6655635,影／銅鑼鄉塑膠工廠大火 600坪廠房燒坍無人受困,,,,,,HACK,7/12/2022,https://news.cnyes.com/news/id/5030361,Web3投注平台Dexsport遭駭客攻擊損失價值40萬美元的BUSD,,,,,??人間有情,16/9/2022,https://www.hk01.com/sns/article/815350?utm_source=01articlecopy&utm_medium=referral,7歲鐵路迷患惡性腦瘤　僅手指頭部郁動　當一日列車維修員圓夢,,,,,治安異腦,11/1/2023,https://tw.news.yahoo.com/%E5%86%B7%E5%87%8D%E5%80%89%E5%84%B2%E6%91%94%E5%80%92%E7%84%A1%E6%8A%93%E5%9C%B0%E5%8A%9B-%E8%B3%87%E6%B7%B1%E5%93%A1%E5%B7%A5-%E6%89%8B%E8%85%B3%E5%86%B7%E5%90%B1%E5%90%B1%E5%8D%B1%E9%9A%AA-123303793.html,「冷凍倉儲摔倒無抓地力」 資深員工：手腳冷吱吱危險,,,
??Fire火暑熱,2/10/2022,fire,https://tw.news.yahoo.com/%E6%B3%95%E6%8B%89%E7%9B%9B%E7%B7%AC%E8%A1%97%E5%A4%A7%E7%81%AB-%E4%B8%AD%E8%97%A5%E8%A1%8C-%E6%B0%B4%E6%9E%9C%E6%94%A4%E4%BB%98%E4%B9%8B-%E7%82%AC-062933283.html,法拉盛緬街大火 中藥行、水果攤付之一炬,,,,,,HACK,7/12/2022,https://www.ithome.com.tw/news/154592,【資安日報】雲端服務業者Rackspace證實遭勒索軟體攻擊、Ping軟體元件漏洞恐讓駭客遠端挾持FreeBSD系統,,,,,??人間有情,16/9/2022,https://hk.on.cc/hk/bkn/cnt/intnews/20220916/bkn-20220916210208466-0916_00992_001.html,84歲老婦昏迷2天　忠犬全程在旁守護,,,,,治安異腦,12/1/2023,https://www.wenweipo.com/a/202301/12/AP63bf5a4ce4b053580de05453.html,聯合兩醫生涉「開漏藥」致病人肝衰竭亡被控誤殺,,,
??Fire火暑熱,29/9/2022,fire,https://hk.on.cc/hk/bkn/cnt/cnnews/20220929/bkn-20220929083431393-0929_00952_001.html,長春餐廳17死火警起因查明　2樓封死困食客,,,,,,HACK,6/12/2022,https://news.ltn.com.tw/news/world/breakingnews/4145873,美特勤局控中國駭客「偷錢」 6.1億武肺救濟金不翼而飛,,,,,??人間有情,16/9/2022,https://www.hk01.com/sns/article/814283?utm_source=01articlecopy&utm_medium=referral,內地人妻結婚4年暴肥35公斤　丈夫甜蜜示愛：現在日子有趣多了,,,,,治安異腦,12/1/2023,https://www2.hkej.com/instantnews/current/article/3349099/%E5%85%A8%E7%90%83%E7%A2%BA%E8%A8%BA%E4%BA%BA%E6%95%B8%E9%80%BE6.655%E5%84%84,全球確診人數逾6.655億,,,
??Fire火暑熱,29/9/2022,fire,volcano,https://hd.stheadline.com/life/hotpicks/20220929/3525975/%E7%94%9F%E6%B4%BB%E6%B6%88%E8%B2%BB-hotpicks-%E7%81%AB%E5%B1%B1%E7%88%86%E7%99%BC-%E6%97%A5%E6%9C%AC%E8%AB%8F%E8%A8%AA%E4%B9%8B%E7%80%AC%E5%B3%B6%E7%81%AB%E5%B1%B1%E8%AD%A6%E6%88%92%E5%8D%87%E7%B4%9A-%E5%8E%9F%E4%BE%86%E7%81%AB%E5%B1%B1%E5%B0%8D%E5%9C%B0%E7%90%83%E5%A5%BD%E9%87%8D%E8%A6%81,,,,,,HACK,5/12/2022,https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?cnlid=14&id=0000650717_5UN6C1532BLD1X6NS5K5F,Check Point 2023年安全趨勢：協作工具成駭客目標,,,,,??人間有情,16/9/2022,https://www.hk01.com/sns/article/815730?utm_source=01articlecopy&utm_medium=referral,求肝｜顧家男突急性肝衰竭　妻昨確診不合捐肝條件　急求活肝續命,,,,,治安異腦,12/1/2023,https://guangming.com.my/%E6%AA%B31%E5%90%88%E6%B3%95%E5%AE%B0%E8%B1%AC%E5%BB%A0-%E7%99%BC%E7%8F%BE%E6%96%B0%E9%9D%9E%E6%B4%B2%E8%B1%AC%E7%98%9F%E7%97%85%E4%BE%8B,檳1合法宰豬廠 發現新非洲豬瘟病例,,,
??Fire火暑熱,28/9/2022,fire,https://www.hk01.com/article/819904?utm_source=01articlecopy&utm_medium=referral,長春市餐廳起火17死3傷　網民懷疑二樓被封導致重大傷亡,,,,,,HACK,5/12/2022,https://www.wepro180.com/221205_tiktok/,【裸體誘惑】有格變無碼軟件大放送？3萬TikTok用戶被盜資料,,,,,??人間有情,17/9/2022,https://www.worldjournal.com/wj/story/121252/6617343,老人千萬不能跌跤,,,,,治安異腦,13/1/2023,https://hk.on.cc/hk/bkn/cnt/finance/20230113/bkn-20230113202550098-0113_00842_001.html,【頂爛市】Tesla劈價求售範圍擴大至美歐 最多減2成,,,
??Fire火暑熱,27/9/2022,fire,https://www.hk01.com/article/819190?utm_source=01articlecopy&utm_medium=referral,紅磡灣中心單位起火　男住客吸入濃煙送院,,,,,,HACK,5/12/2022,https://www.8world.com/world/hospital-near-paris-syber-attack-have-to-cancel-operations-transfer-patient-1993046,法國醫院遭網絡襲擊 被迫轉移病人取消手術,,,,,??人間有情,18/9/2022,https://www.hk01.com/sns/article/812390?utm_source=01articlecopy&utm_medium=referral,貧困大學生做外賣步兵3年賺生活費　歷盡甜苦　盼憑努力改變人生,,,,,治安異腦,16/1/2023,https://hk.on.cc/hk/bkn/cnt/news/20230116/bkn-20230116020050420-0116_00822_001.html,晚期肺癌第新三代標靶藥 無惡化存活期機率倍增,,,
??Fire火暑熱,26/9/2022,fire,https://news.ltn.com.tw/news/world/breakingnews/4069675,南韓大田現代Outlet大火 傷亡狀況不明,,,,,,HACK,5/12/2022,https://www.ntdtv.com/b5/2022/12/04/a103590654.html,【禁聞】聲援白紙抗議 駭客組織癱瘓中共官網,,,,,??人間有情,19/9/2022,https://www.hk01.com/sns/article/809836?utm_source=01articlecopy&utm_medium=referral,俄羅斯貓咪胖成一團肉球　被質疑故意過度餵　主人急發文喊冤枉,,,,,治安異腦,17/1/2023,https://topick.hket.com/article/3443525/%E3%80%90%E6%9C%88%E7%B6%93%E5%9B%B0%E6%93%BE%E3%80%91%E5%A5%B3%E5%AD%90%E7%B6%93%E7%97%9B%E9%9D%A0%E9%A3%9F%E6%AD%A2%E7%97%9B%E8%97%A5%E7%B4%93%E7%B7%A9%E3%80%8010%E5%B9%B4%E5%BE%8C%E6%B1%82%E9%86%AB%E9%A9%9A%E6%8F%AD%EF%BC%9A%E8%A6%81%E6%B4%97%E8%85%8E%E4%BA%86,【月經困擾】女子經痛靠食止痛藥紓緩 10年後求醫驚揭：要洗腎了,,,
??Fire火暑熱,26/9/2022,fire,https://tw.news.yahoo.com/%E6%96%B0%E8%8E%8A%E5%A4%A7%E7%81%AB%E6%A1%88%E5%A4%96%E6%A1%88-%E8%AD%A6%E6%B6%88%E6%89%93%E7%81%AB%E6%84%8F%E5%A4%96%E6%8F%AD%E9%9D%9E%E6%B3%95%E7%B9%81%E6%AE%96%E5%A0%B4-063506909.html,新莊大火案外案！ 警消打火意外揭非法繁殖場,,,,,,HACK,5/12/2022,https://ctee.com.tw/news/tech/767421.html,元宇宙將成駭客新樂園？資安公司這麼說,,,,,??人間有情,20/9/2022,https://n.yam.com/Article/20220920344383,癌父猝逝！小兄妹「半月沒洗澡」吃飯上學、父喪費成問題,,,,,治安異腦,16/1/2023,https://www.epochtimes.com/b5/23/1/15/n13907417.htm,【全球新聞】中共通報近6萬人染疫亡 無人信,,,
??Fire火暑熱,26/9/2022,fire,https://hk.on.cc/hk/bkn/cnt/cnnews/20220926/bkn-20220926120257370-0926_00952_001.html,廣州荔灣農貿市場大火　起因未明,,,,,,HACK,5/12/2022,https://inews.hket.com/article/3414725/%E3%80%90%E9%BB%91%E5%AE%A2%E6%94%BB%E6%93%8A%E3%80%91%E9%BB%91%E5%AE%A2%E7%B5%84%E7%B9%94%E6%94%BB%E6%93%8A%E4%B8%AD%E5%9C%8B%E6%94%BF%E5%BA%9C%E7%B6%B2%E7%AB%99%E3%80%80%E5%85%AC%E9%96%8B%E4%B8%8A%E6%B5%B7%E5%9C%8B%E5%AE%89%E5%B1%80%E9%95%B7%E8%BA%AB%E5%88%86%E8%AD%89,【黑客攻擊】黑客組織攻擊中國政府網站　公開上海國安局長身分證,,,,,??人間有情,21/9/2022,https://news.tvbs.com.tw/local/1912302,單親癌父過世 家中被斷水電12歲兄妹檔一周沒洗澡,,,,,治安異腦,17/1/2023,https://tw.news.yahoo.com/%E7%9F%A5%E5%90%8D%E7%B6%B2%E7%B4%854%E6%AD%B2%E5%85%92-%E5%8F%8D%E8%A6%86%E9%AB%98%E7%87%92%E7%BD%B9%E7%BD%95%E7%97%85-%E9%86%AB%E7%A4%BA%E8%AD%A6%E7%95%B6%E5%BF%835%E7%97%87%E7%8B%80-033300062.html,知名網紅4歲兒「反覆高燒罹罕病」 醫示警當心5症狀,,,
??Fire火暑熱,26/9/2022,fire,https://www.ftvnews.com.tw/news/detail/2022925I14M1,法國巴黎市場倉庫大火　濃煙直衝天際傷亡不明,,,,,,HACK,5/12/2022,https://www.singtao.ca/6108461/2022-12-05/news-%E4%B8%AD%E5%9C%8B%E9%BB%91%E5%AE%A2%E6%8C%81%E7%BA%8C%E6%94%BB%E6%93%8A++%E5%8A%A0%E6%8B%BF%E5%A4%A7%E5%9C%8B%E9%9A%9B%E7%89%B9%E8%B5%A6%E7%B5%84%E7%B9%94%E6%88%90%E7%9B%AE%E6%A8%99%E4%B9%8B%E4%B8%80/?variant=zh-hk,中國黑客持續攻擊 加拿大國際特赦組織成目標之一,,,,,??人間有情,21/9/2022,https://tw.news.yahoo.com/%E7%84%A1%E5%B8%B8%E4%B9%8D%E8%87%A8%E5%A4%A9%E5%80%AB%E5%A4%A2%E7%A2%8E-%E5%BF%97%E5%B7%A5%E5%8A%A9%E5%96%AE%E8%A6%AA%E5%AA%BD%E6%90%AC%E5%AE%B6-225146030.html,無常乍臨天倫夢碎 志工助單親媽搬家,,,,,治安異腦,17/1/2023,https://hk.on.cc/hk/bkn/cnt/intnews/20230117/bkn-20230117210040694-0117_00992_001.html,愛女獲器官捐贈續命 父受感動捐腎助病人,,,
